price,metascore,Racing,RPG,Strategy,Free to Play,Adventure,Action,Casual,Simulation,Massively Multiplayer,Indie,Early Access,Sports,year
4.99,55,0,0,0,0,0,0,0,0,0,1,0,0,2011
4.99,43,0,0,0,0,0,1,0,0,0,0,0,0,2011
9.99,74,0,1,0,0,0,1,0,0,0,0,0,0,2011
9.99,71,0,0,1,0,0,0,0,0,0,0,0,0,2011
4.99,82,0,0,1,0,0,0,1,0,0,0,0,0,2010
4.99,73,0,0,1,0,0,0,1,0,0,1,0,0,2010
9.99,76,0,0,1,0,0,0,0,0,0,0,0,0,2010
19.99,86,1,0,0,0,0,0,0,0,0,0,0,0,2010
0.0,88,0,1,1,1,0,1,0,0,1,0,0,0,2003
14.99,86,0,0,0,0,0,1,0,0,0,0,0,0,2010
6.99,67,0,0,0,0,0,0,1,0,0,0,0,0,2010
9.99,64,0,0,0,0,0,1,0,0,0,0,0,0,2010
4.99,71,0,0,0,0,0,0,1,0,0,0,0,1,2010
9.99,79,0,1,1,0,0,0,0,0,0,1,0,0,2007
14.99,78,0,1,0,0,0,1,0,0,0,1,0,0,2010
14.99,87,0,0,0,0,0,0,0,0,0,1,0,0,2010
4.99,69,1,0,0,0,0,0,0,0,0,0,0,0,2010
29.99,91,0,1,0,0,0,0,0,0,0,0,0,0,2010
29.99,90,0,0,0,0,1,1,0,0,0,0,0,0,2010
9.99,73,0,0,1,0,0,0,0,0,0,0,0,1,2010
4.99,73,0,0,0,0,0,1,0,0,0,0,0,0,2010
19.99,63,0,1,0,0,0,0,0,0,0,0,0,0,2010
19.99,78,0,0,0,0,1,1,0,0,0,0,0,0,2010
9.99,77,0,0,0,0,1,0,0,0,0,0,0,0,2010
9.99,63,0,0,0,0,0,1,0,0,0,0,0,0,2010
9.99,82,0,0,0,0,1,1,0,0,0,0,0,0,2010
9.99,69,0,1,0,0,0,1,0,0,0,0,0,0,2010
4.99,63,0,0,0,0,1,0,0,0,0,0,0,0,2004
9.99,68,0,0,1,0,0,0,0,0,0,0,0,0,2010
9.99,59,0,0,0,0,1,0,0,0,0,0,0,0,2010
5.99,66,0,0,0,0,1,0,1,0,0,0,0,0,1993
9.99,75,0,0,1,0,0,0,0,0,0,0,0,0,2008
5.99,83,0,0,0,0,1,0,1,0,0,0,0,0,1997
9.99,75,0,0,0,0,1,1,0,0,0,0,0,0,2010
9.99,71,0,0,0,0,1,0,1,0,0,1,0,0,2010
7.99,55,0,0,0,0,0,1,0,0,0,0,0,0,2010
9.99,61,0,0,1,0,0,0,0,1,0,0,0,0,2006
9.99,63,0,0,1,0,0,0,0,1,0,0,0,0,2007
2.99,79,0,0,0,0,0,0,1,0,0,1,0,0,2010
4.99,61,0,0,0,0,0,0,0,1,0,0,0,0,2010
4.99,63,0,0,1,0,0,0,0,1,0,0,0,0,2009
3.99,66,0,0,1,0,0,0,0,0,0,0,0,0,2007
3.99,60,0,0,1,0,0,0,0,0,0,0,0,0,2010
9.99,80,0,0,0,0,0,1,0,0,0,0,0,0,2010
0.99,65,0,0,0,0,0,1,0,0,0,0,0,0,2010
4.99,66,0,0,0,0,0,1,0,0,0,0,0,0,2003
19.99,79,0,0,0,0,1,1,0,0,0,0,0,0,2010
19.99,73,0,0,1,0,0,1,0,1,0,0,0,0,2010
29.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2010
54.99,88,0,0,0,0,0,1,0,0,0,0,0,0,2005
9.99,79,0,0,1,0,0,0,0,1,0,0,0,0,2010
19.99,81,0,0,1,0,0,0,0,0,0,0,0,0,2010
9.99,86,0,1,0,0,0,1,0,0,0,0,0,0,2010
9.99,78,0,0,1,0,0,0,0,0,0,0,0,0,1999
19.99,81,0,0,1,0,0,0,0,0,0,0,0,0,2010
19.99,87,0,0,0,0,0,1,0,0,0,0,0,0,2010
12.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2010
9.99,65,1,0,0,0,0,0,0,0,0,0,0,0,2010
19.99,86,0,0,0,0,1,1,0,0,0,0,0,0,2010
14.99,84,0,0,0,0,1,1,0,0,0,0,0,0,2010
19.99,85,0,0,1,0,0,0,0,0,0,0,0,0,2010
9.99,84,0,0,0,0,0,1,0,0,0,1,0,0,2010
9.99,82,0,1,0,0,0,0,0,0,0,0,0,0,2010
19.99,64,0,0,1,0,0,0,0,0,0,0,0,0,2010
12.99,75,0,0,0,0,1,0,0,0,0,1,0,0,2010
19.99,83,0,0,0,0,0,1,0,0,0,0,0,0,2010
9.99,72,0,0,1,0,1,0,0,0,0,1,0,0,2010
9.99,75,0,0,1,0,0,0,0,0,0,1,0,0,2010
9.99,73,0,1,0,0,1,0,0,0,0,0,0,0,2009
6.99,76,0,0,0,0,1,0,0,0,0,0,0,0,2010
9.99,57,0,0,0,0,1,1,0,0,0,0,0,0,2010
6.99,73,0,0,0,0,1,0,0,0,0,1,0,0,2010
19.99,94,0,1,0,0,0,0,0,0,0,0,0,0,2010
7.99,58,0,0,0,0,0,0,0,1,0,0,0,0,2010
29.99,94,0,1,0,0,0,0,0,0,0,0,0,0,2010
4.99,80,0,0,0,0,0,0,1,0,0,1,0,0,2010
14.99,68,0,0,0,0,0,1,0,0,0,0,0,0,2010
19.99,88,0,0,0,0,0,1,0,0,0,0,0,0,2010
19.99,70,0,0,0,0,1,1,0,0,0,0,0,0,2010
19.99,80,0,1,0,0,0,1,0,0,0,0,0,0,2010
9.99,68,0,0,1,0,0,0,0,0,0,1,0,0,2010
19.99,89,0,0,0,0,0,1,0,0,0,0,0,0,2009
5.99,71,0,1,0,0,0,0,0,0,0,0,0,0,2009
9.99,61,0,0,0,0,0,1,0,0,0,0,0,0,2009
4.99,29,0,0,0,0,0,1,0,0,0,0,0,0,2009
9.99,82,0,1,1,0,0,0,0,0,0,0,0,0,2009
5.99,82,0,0,0,0,1,0,0,0,0,0,0,0,2003
9.99,63,0,1,0,0,0,1,0,0,0,0,0,0,2006
0.0,79,0,0,0,1,0,1,0,0,0,1,0,0,2009
9.99,84,0,1,0,0,0,1,0,0,0,0,0,0,2009
6.99,85,0,0,0,0,1,0,0,0,0,0,0,0,2003
6.99,77,0,0,0,0,1,0,0,0,0,0,0,0,2005
6.99,70,0,0,0,0,1,0,0,0,0,0,0,0,2006
6.99,80,0,0,0,0,1,0,0,0,0,0,0,0,2005
6.99,81,0,0,0,0,1,0,0,0,0,0,0,0,2004
6.99,81,0,0,0,0,1,0,0,0,0,0,0,0,2003
9.99,80,0,0,1,0,0,0,0,0,0,1,0,0,2009
19.99,81,0,1,0,0,0,1,0,0,0,0,0,0,2009
9.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2009
19.99,46,0,0,0,0,0,1,0,0,0,0,0,0,2009
5.99,59,0,0,0,0,0,0,1,0,0,0,0,0,2009
9.99,79,0,0,1,0,0,0,0,1,0,0,0,0,2009
19.99,82,0,0,0,0,0,1,0,0,0,0,0,0,2009
19.99,86,0,0,0,0,1,1,0,0,0,0,0,0,2009
4.99,78,0,0,0,0,0,1,1,0,0,0,0,0,2009
5.99,91,0,0,0,0,0,1,0,0,0,0,0,0,1997
9.99,89,0,0,0,0,0,1,0,0,0,0,0,0,2003
9.99,81,0,0,0,0,0,1,0,0,0,0,0,0,2003
4.99,49,0,0,0,0,1,1,0,0,0,0,0,0,2009
9.99,72,0,0,1,0,0,0,0,1,0,0,0,0,2009
4.99,79,0,0,0,0,0,0,0,0,0,1,0,0,2009
9.99,81,0,0,0,0,0,1,0,0,0,1,0,1,2009
9.99,67,0,0,0,0,0,0,1,0,0,1,0,0,2009
9.99,83,0,0,0,0,0,1,0,0,0,0,0,0,2000
9.99,78,0,0,0,0,0,1,0,0,0,0,0,0,2001
9.99,68,0,0,0,0,1,0,0,0,0,0,0,0,2004
9.99,72,0,0,0,0,1,0,0,0,0,0,0,0,2008
9.99,64,0,0,1,0,0,1,0,0,0,0,0,0,2003
9.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2009
19.99,91,0,0,0,0,1,1,0,0,0,0,0,0,2010
6.99,73,0,0,0,0,0,1,0,0,0,0,0,0,2009
9.99,71,0,0,0,0,1,0,0,0,0,0,0,0,2009
9.99,63,0,0,0,0,1,0,0,0,0,0,0,0,2008
4.99,68,0,0,0,0,1,0,0,0,0,1,0,0,2008
9.99,67,0,0,1,0,0,0,0,0,0,0,0,0,2009
7.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2005
7.99,69,0,0,1,0,0,0,0,0,0,0,0,0,2009
6.99,81,0,0,0,0,1,0,0,0,0,0,0,0,2009
5.99,71,0,0,0,0,0,1,0,1,0,0,0,0,2002
9.99,78,0,0,0,0,0,1,0,0,0,0,0,0,2005
9.99,65,0,0,1,0,0,0,0,0,0,0,0,0,2008
9.99,51,0,0,0,0,0,1,0,0,0,0,0,0,2002
9.99,74,0,0,0,0,0,1,0,1,0,0,0,0,2001
9.99,74,0,0,0,0,0,1,0,0,0,0,0,0,2000
14.99,77,0,0,0,0,0,1,0,0,0,0,0,0,2003
19.99,65,0,0,0,0,0,1,0,0,0,0,0,0,2005
4.99,62,0,0,0,0,1,0,0,0,0,0,0,0,2008
9.99,75,0,0,1,0,0,0,0,0,0,0,0,0,2004
19.99,70,0,0,0,0,0,1,0,1,0,0,0,0,2009
12.99,77,0,0,1,0,0,1,0,1,0,0,0,0,2009
14.99,80,0,0,0,0,1,1,0,0,0,1,0,0,2009
9.99,79,0,1,0,0,0,0,0,0,0,0,0,0,2009
9.99,82,0,0,1,0,0,0,0,1,0,0,0,0,2009
19.99,79,0,0,0,0,0,0,1,0,0,1,0,0,2009
4.99,80,0,0,1,0,0,0,0,0,0,0,0,0,2009
19.99,30,0,0,0,0,0,1,0,0,0,0,0,0,2009
19.99,72,0,0,0,0,0,1,0,0,0,0,0,0,2009
4.99,63,0,0,0,0,0,1,0,0,0,0,0,0,2009
9.99,41,0,0,0,0,1,1,0,0,0,0,0,0,2009
19.99,64,0,0,1,0,0,0,1,1,0,1,0,0,2009
8.99,74,0,0,1,0,0,1,0,0,0,0,0,0,2009
4.99,61,0,0,0,0,0,1,0,0,0,0,0,0,2009
4.99,87,0,0,1,0,0,0,0,0,0,0,0,0,2009
9.99,57,0,1,0,0,0,1,0,0,0,0,0,0,2008
9.99,66,0,0,0,0,0,1,0,0,0,0,0,0,2009
9.99,75,0,0,0,0,0,1,0,0,0,1,0,0,2009
7.99,55,0,0,0,0,0,1,0,0,0,0,0,0,2005
4.99,71,0,1,1,0,0,0,0,0,0,0,0,0,2009
19.99,70,0,0,1,0,0,0,0,0,0,0,0,0,2009
4.99,65,0,0,1,0,0,0,1,0,0,0,0,0,2009
14.99,90,0,0,1,0,0,0,1,0,0,1,0,0,2009
9.99,73,0,0,0,0,0,0,1,0,0,1,0,0,2009
4.99,35,0,0,0,0,0,1,0,0,0,1,0,0,2009
9.99,79,0,0,0,0,1,0,0,0,0,1,0,0,2009
4.99,51,0,0,0,0,0,0,0,1,0,0,0,0,2007
14.99,43,0,0,1,0,0,0,0,0,0,0,0,0,2009
9.99,80,0,0,0,0,0,1,0,0,0,0,0,0,2006
4.99,58,0,0,1,0,0,0,0,0,0,0,0,0,2007
9.99,61,1,0,0,0,0,0,0,0,0,0,0,0,2007
9.99,79,0,0,1,0,0,0,0,0,0,0,0,0,2008
19.99,85,0,0,1,0,0,0,0,0,0,0,0,0,2009
19.99,90,0,0,1,0,0,0,0,0,0,0,0,0,2009
19.99,81,0,1,0,0,0,0,1,0,0,1,0,0,2008
9.99,72,0,1,0,0,0,0,1,0,0,0,0,0,2009
9.99,68,0,0,1,0,0,0,0,0,0,0,0,0,2009
9.99,66,0,1,0,0,0,0,0,0,0,0,0,0,2009
9.99,72,0,0,1,0,0,0,0,1,0,0,0,0,2009
14.99,83,0,0,1,0,0,0,0,0,0,0,0,0,2006
9.99,78,0,0,0,0,1,1,0,0,0,1,0,0,2009
14.99,83,0,0,1,0,0,0,0,0,0,0,0,0,2007
9.99,91,0,1,0,0,0,0,0,0,0,0,0,0,2008
9.99,72,0,1,0,0,0,0,0,0,0,1,0,0,2008
39.99,64,0,0,0,0,1,0,0,0,0,0,0,0,2008
7.99,83,0,0,1,0,0,1,0,0,0,1,0,0,2007
19.99,89,0,0,0,0,0,1,0,0,0,0,0,0,2008
19.99,83,0,0,0,0,0,1,0,0,0,0,0,0,2008
4.99,78,0,0,1,0,0,0,1,0,0,0,0,0,2008
8.99,80,0,0,0,0,1,1,0,0,0,0,0,0,2008
9.99,85,0,0,0,0,1,1,0,0,0,0,0,0,2005
9.99,83,0,0,0,0,1,1,0,0,0,0,0,0,2004
9.99,89,0,0,0,0,1,1,0,0,0,0,0,0,2003
9.99,78,0,0,1,0,0,0,1,0,0,0,0,0,2005
9.99,82,0,0,0,0,1,1,0,0,0,0,0,0,2008
9.99,82,0,0,0,0,0,0,0,0,0,1,0,0,2007
9.99,65,1,0,0,0,0,1,0,0,0,0,0,0,2008
19.99,82,0,0,0,0,1,0,0,0,0,0,0,0,2008
19.99,89,0,1,0,0,0,1,0,0,0,0,0,0,2008
19.99,84,0,0,0,0,0,0,0,1,0,0,0,0,2008
9.99,63,0,0,1,0,0,0,0,1,0,0,0,0,2008
9.99,72,0,0,1,0,0,0,1,0,0,0,0,0,2008
7.99,67,0,0,1,0,0,0,0,1,0,0,0,0,2006
1.99,65,0,0,0,0,1,1,0,0,0,0,0,0,2008
9.99,69,0,0,0,0,1,0,0,0,0,0,0,0,2008
9.99,74,0,1,0,0,0,1,0,0,0,0,0,0,2006
7.99,75,0,0,1,0,0,0,0,1,0,0,0,0,2008
4.99,82,0,0,0,0,0,1,0,0,0,0,0,0,2002
9.99,80,0,0,0,0,0,1,0,0,0,0,0,0,2001
9.99,58,0,0,1,0,0,0,0,0,0,0,0,0,2005
19.99,79,0,0,0,0,1,1,0,0,0,0,0,0,2008
9.99,78,0,0,0,0,0,1,0,0,0,0,0,0,2008
29.99,80,1,0,0,0,0,0,0,0,0,0,0,0,2008
9.99,74,0,0,0,0,0,0,1,0,0,0,0,0,2008
9.99,90,0,0,0,0,0,1,0,0,0,0,0,0,2007
9.99,77,0,0,0,0,0,0,1,0,0,1,0,0,2008
9.99,66,0,0,0,0,0,1,0,0,0,0,0,0,2005
9.99,59,0,0,0,0,0,1,0,0,0,0,0,0,2006
9.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2006
9.99,87,0,0,0,0,0,1,0,0,0,0,0,0,2005
19.99,79,0,0,0,0,1,0,0,0,0,0,0,0,2008
19.99,80,0,0,0,0,1,0,0,0,0,0,0,0,2008
19.99,82,0,0,0,0,1,0,0,0,0,0,0,0,2007
19.99,82,0,0,0,0,1,0,0,0,0,0,0,0,2008
19.99,85,0,0,0,0,1,0,0,0,0,0,0,0,2008
9.99,85,0,0,0,0,0,0,0,0,0,1,0,0,2008
9.99,71,0,0,0,0,0,1,0,0,0,0,0,0,2006
9.99,79,0,0,0,0,0,1,0,0,0,0,0,0,2007
19.99,73,0,0,0,0,0,1,0,0,0,0,0,0,2008
14.99,67,0,0,0,0,0,1,0,0,0,0,0,0,2008
4.99,69,0,0,0,0,1,0,1,0,0,0,0,0,2006
3.99,83,1,0,0,0,0,0,0,0,0,0,0,0,2007
9.99,77,0,0,1,0,0,0,0,1,0,1,0,0,2004
9.99,70,0,0,1,0,0,1,0,0,0,0,0,0,2006
9.99,80,0,0,1,0,0,1,0,0,0,0,0,0,2004
9.99,86,0,0,1,0,0,0,0,0,0,0,0,0,2007
19.99,93,0,0,1,0,0,1,0,0,0,0,0,0,2006
9.99,80,0,0,0,0,0,0,0,0,0,1,0,0,2004
4.99,87,0,0,0,0,0,1,0,0,0,0,0,0,2004
2.99,78,0,0,0,0,0,1,0,0,0,0,0,0,2005
14.99,69,0,0,0,0,0,1,0,0,0,0,0,0,2000
0.0,92,0,0,0,1,0,1,0,0,0,0,0,0,2007
7.99,90,0,0,0,0,0,1,0,0,0,0,0,0,2007
4.99,65,0,0,0,0,0,1,0,0,0,0,0,0,2007
4.99,59,0,0,0,0,0,1,0,0,0,0,0,0,2007
9.99,61,0,1,0,0,0,0,0,0,0,0,0,0,2007
9.99,72,0,0,0,0,0,1,0,0,0,0,0,0,2007
11.99,85,0,0,1,0,0,0,0,0,0,0,0,0,2007
19.99,92,0,0,0,0,0,1,0,0,0,0,0,0,2007
6.99,67,0,0,0,0,0,1,0,0,0,0,0,0,2007
3.99,76,0,0,0,0,0,0,1,0,0,0,0,0,2007
4.99,72,0,0,0,0,0,1,0,0,0,0,0,0,2003
6.99,75,0,0,0,0,0,1,0,0,0,0,0,0,2006
6.99,73,0,0,0,0,0,1,0,0,0,0,0,0,2000
6.99,87,0,0,0,0,0,1,0,0,0,0,0,0,2002
6.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2007
4.99,87,0,0,0,0,0,1,0,0,0,0,0,0,2002
8.99,82,0,0,0,0,0,1,0,0,0,0,0,0,2006
19.99,80,0,0,0,0,0,1,0,0,0,0,0,0,2004
19.99,82,0,1,0,0,0,1,0,0,0,0,0,0,2007
9.99,68,0,0,1,0,0,1,0,0,0,0,0,0,2006
8.99,85,0,0,0,0,0,1,0,0,0,0,0,0,2004
6.99,90,0,0,0,0,0,1,0,0,0,0,0,0,2000
6.99,80,0,0,0,0,0,1,0,0,0,0,0,0,2004
9.99,69,0,0,0,0,0,1,0,0,0,0,0,0,2006
5.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2005
14.99,81,0,1,0,0,0,0,0,0,0,0,0,0,2007
9.99,62,0,1,0,0,0,0,0,0,0,0,0,0,2007
4.99,70,0,0,1,0,0,1,0,0,0,0,0,0,2007
9.99,74,0,0,0,0,1,0,0,0,0,0,0,0,2003
19.99,91,0,0,0,0,0,1,0,0,0,0,0,0,2003
9.99,87,0,0,0,0,0,1,0,0,0,0,0,0,2005
19.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2005
19.99,86,0,0,0,0,0,1,0,0,0,0,0,0,2005
19.99,87,0,0,0,0,0,1,0,0,0,0,0,0,2004
14.99,68,0,0,1,0,0,0,0,0,0,0,0,0,2006
4.99,90,0,0,1,0,0,0,0,0,0,0,0,0,2001
4.99,67,0,0,1,0,0,0,0,0,0,0,0,0,2005
19.99,94,0,0,1,0,0,0,0,0,0,0,0,0,2005
9.99,84,0,0,1,0,0,0,0,0,0,0,0,0,2001
9.99,67,0,0,0,0,0,1,0,0,0,0,0,0,2005
9.99,80,0,0,0,0,0,1,0,0,0,1,0,0,2006
19.99,88,0,0,1,0,0,0,0,0,0,0,0,0,2006
14.99,65,0,0,1,0,0,0,0,0,0,0,0,0,2006
19.99,88,0,0,0,0,0,1,0,0,0,0,0,0,2004
9.99,96,0,0,0,0,0,1,0,0,0,0,0,0,2004
9.99,88,0,1,0,0,0,0,0,0,0,0,0,0,2005
9.99,84,0,0,1,0,0,0,0,0,0,1,0,0,2005
9.99,69,0,0,0,0,0,0,0,0,0,1,0,0,2005
6.99,80,0,1,0,0,0,0,0,0,0,0,0,0,2005
9.99,81,0,0,0,0,0,1,0,0,0,0,0,0,2006
9.99,79,0,0,1,0,0,0,0,0,0,0,0,0,2006
14.99,82,0,0,1,0,0,0,0,0,0,0,0,0,2006
4.99,73,0,0,1,0,0,0,0,0,0,0,0,0,2006
6.99,74,0,0,0,0,0,1,0,0,0,0,0,0,2006
7.99,87,0,0,0,0,0,1,0,0,0,0,0,0,2006
9.99,75,0,0,0,0,0,1,0,0,0,0,0,0,2006
9.99,71,0,0,1,0,0,0,0,0,0,0,0,0,2005
4.99,72,0,0,1,0,0,0,0,0,0,0,0,0,2003
4.99,56,0,0,1,0,0,0,0,0,0,0,0,0,2006
9.99,75,0,0,1,0,0,0,0,0,0,1,0,0,2006
4.99,82,1,0,0,0,0,0,0,0,0,0,0,0,2006
9.99,72,0,1,0,0,0,1,0,0,0,0,0,0,2006
9.99,88,0,0,0,0,0,1,0,0,0,0,0,0,2000
19.99,81,0,1,0,0,0,1,0,0,0,0,0,0,2001
4.99,71,0,0,0,0,0,1,0,0,0,0,0,0,2001
14.99,88,0,0,0,0,1,1,0,0,0,0,0,0,2002
4.99,79,0,0,0,0,0,1,0,0,0,0,0,0,2003
14.99,93,0,0,0,0,0,1,0,0,0,0,0,0,2004
9.99,65,0,0,0,0,0,1,0,0,0,0,0,0,2004
